time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-12-26 16:00:00,1215.38,1217.37,1213.63,1216.71,5837.0702,7097135.910996,12879.0,2646.879,3218574.335506
2022-12-26 17:00:00,1216.7,1216.71,1213.98,1214.86,5761.055,6999377.299394,10871.0,2450.3763,2976677.139439
2022-12-26 18:00:00,1214.86,1215.49,1212.79,1213.85,4466.5557,5421920.038192,9733.0,1935.0308,2348964.45023
2022-12-26 19:00:00,1213.85,1220.66,1213.55,1217.52,7641.256,9307003.682387,11987.0,3711.1608,4518917.586122
2022-12-26 20:00:00,1217.53,1218.41,1216.32,1217.39,3146.0355,3829760.037155,7998.0,1657.5879,2017807.853001
2022-12-26 21:00:00,1217.4,1219.29,1215.54,1216.93,5821.4043,7090916.839122,9533.0,3028.2509,3688618.398646
2022-12-26 22:00:00,1216.93,1219.14,1216.28,1218.57,3557.3328,4332450.94573,9470.0,2142.7892,2609382.800414
2022-12-26 23:00:00,1218.57,1231.09,1216.52,1228.11,21308.3687,26083104.004545,26391.0,12346.0491,15111209.752408
2022-12-27 00:00:00,1228.12,1233.73,1221.79,1224.62,23509.7363,28868574.968755,26166.0,12692.8905,15584029.982057
2022-12-27 01:00:00,1224.62,1226.21,1221.7,1223.21,8278.661,10134075.76088,14354.0,4582.4198,5609820.006046
2022-12-27 02:00:00,1223.2,1225.4,1223.2,1224.57,7442.9499,9114791.534829,12460.0,4102.2052,5023397.752146
2022-12-27 03:00:00,1224.57,1224.75,1221.86,1223.69,6006.21,7347079.570443,10220.0,2657.4916,3250710.042577
2022-12-27 04:00:00,1223.7,1224.5,1222.51,1224.34,4482.293,5484102.050743,9057.0,1869.4424,2287263.028758
2022-12-27 05:00:00,1224.34,1224.7,1222.63,1222.74,4336.3263,5306062.484903,9827.0,2105.9742,2576782.270934
2022-12-27 06:00:00,1222.74,1224.31,1221.78,1224.22,5242.6665,6412632.884771,9956.0,2945.9858,3603393.89816
2022-12-27 07:00:00,1224.23,1224.23,1220.66,1222.16,6452.7096,7889155.378943,13301.0,3002.8399,3671416.215981
2022-12-27 08:00:00,1222.16,1222.17,1215.0,1216.95,15419.5669,18784592.503166,23347.0,6378.0524,7770191.514174
2022-12-27 09:00:00,1216.94,1222.49,1216.14,1222.28,10841.224,13215559.293197,17578.0,6166.0434,7517938.781189
2022-12-27 10:00:00,1222.28,1223.51,1220.18,1221.42,9289.1152,11351353.556918,15001.0,4486.3198,5482325.977989
2022-12-27 11:00:00,1221.42,1221.55,1217.31,1219.38,7194.4583,8772642.322074,13216.0,3411.1196,4159066.104415
2022-12-27 12:00:00,1219.38,1219.44,1215.77,1216.83,7826.0869,9531432.296435,13960.0,3483.2866,4241898.530675
2022-12-27 13:00:00,1216.83,1218.72,1214.6,1217.41,8090.2495,9846473.84397,12921.0,3902.8369,4749676.832596
2022-12-27 14:00:00,1217.41,1218.7,1205.25,1209.95,35484.7215,42984418.324965,30775.0,16850.2377,20408465.790665
2022-12-27 15:00:00,1209.95,1217.7,1206.42,1211.22,24586.0364,29811822.304732,23844.0,13241.2205,16055804.843114
2022-12-27 16:00:00,1211.22,1212.95,1208.8,1210.31,10667.2418,12917577.024213,15433.0,5020.3405,6079326.644838
2022-12-27 17:00:00,1210.3,1211.95,1200.58,1207.37,22101.3281,26663118.544081,22031.0,11085.9872,13371510.72869
